order_id,user_id,restaurant_id,partner_id,order_date,amount,payment_method,delivery_time_min,order_status
2473,104,33,2,9/12/2023 0:00,797,UPI,28,Delivered
2474,214,74,15,9/12/2023 1:00,289,UPI,37,Delivered
2475,249,12,3,9/12/2023 2:00,702,Cash,49,Delivered
2476,152,94,43,9/12/2023 3:00,1147,UPI,51,Cancelled
2477,250,27,31,9/12/2023 4:00,431,UPI,59,Delivered
2478,275,39,70,9/12/2023 5:00,1431,Credit Card,42,Delivered
2479,165,9,67,9/12/2023 6:00,589,Debit Card,30,Delivered
2480,487,21,56,9/12/2023 7:00,419,Credit Card,39,Delivered
2481,341,76,63,9/12/2023 8:00,1307,UPI,38,Cancelled
2482,8,29,75,9/12/2023 9:00,895,Credit Card,55,Delivered
2483,284,33,15,9/12/2023 10:00,253,Debit Card,45,Returned
2484,5,62,10,9/12/2023 11:00,915,Debit Card,29,Delivered
2485,145,15,38,9/12/2023 12:00,244,Credit Card,43,Delivered
2486,101,2,47,9/12/2023 13:00,878,Debit Card,32,Delivered
2487,164,52,57,9/12/2023 14:00,629,Debit Card,53,Delivered
2488,374,44,50,9/12/2023 15:00,929,Credit Card,48,Delivered
2489,147,54,71,9/12/2023 16:00,1414,UPI,55,Delivered
2490,64,18,15,9/12/2023 17:00,162,Credit Card,26,Delivered
2491,91,3,18,9/12/2023 18:00,1320,Debit Card,49,Delivered
2492,117,7,2,9/12/2023 19:00,750,UPI,36,Delivered
2493,354,43,43,9/12/2023 20:00,244,Cash,32,Delivered
2494,267,82,26,9/12/2023 21:00,442,UPI,43,Delivered
2495,310,38,71,9/12/2023 22:00,174,UPI,50,Delivered
2496,173,37,38,9/12/2023 23:00,1445,Debit Card,46,Delivered
2497,47,58,42,9/13/2023 0:00,1339,UPI,40,Delivered
2498,140,33,5,9/13/2023 1:00,1088,UPI,20,Returned
2499,246,59,11,9/13/2023 2:00,911,UPI,34,Delivered
2500,149,95,65,9/13/2023 3:00,1260,UPI,22,Delivered
2501,246,11,34,9/13/2023 4:00,803,UPI,25,Delivered
2502,395,68,1,9/13/2023 5:00,1134,UPI,33,Delivered
2503,487,82,2,9/13/2023 6:00,787,UPI,57,Delivered
2504,476,68,20,9/13/2023 7:00,640,Cash,52,Delivered
2505,5,98,61,9/13/2023 8:00,1314,Cash,57,Delivered
2506,465,93,21,9/13/2023 9:00,1276,UPI,27,Delivered
2507,184,88,68,9/13/2023 10:00,1399,Debit Card,45,Delivered
2508,20,22,12,9/13/2023 11:00,724,UPI,34,Returned
2509,425,66,22,9/13/2023 12:00,443,UPI,33,Delivered
2510,46,44,20,9/13/2023 13:00,1045,UPI,39,Delivered
2511,12,6,1,9/13/2023 14:00,1479,Cash,38,Delivered
2512,70,42,30,9/13/2023 15:00,1427,Cash,52,Delivered
2513,17,25,24,9/13/2023 16:00,1353,UPI,55,Delivered
2514,371,57,14,9/13/2023 17:00,189,UPI,43,Delivered
2515,147,85,36,9/13/2023 18:00,925,UPI,29,Delivered
2516,154,55,69,9/13/2023 19:00,669,Credit Card,53,Returned
2517,304,16,75,9/13/2023 20:00,695,Credit Card,55,Delivered
2518,108,95,24,9/13/2023 21:00,385,UPI,55,Delivered
2519,236,14,60,9/13/2023 22:00,612,Debit Card,35,Delivered
2520,308,39,55,9/13/2023 23:00,1401,UPI,34,Delivered
2521,352,28,77,9/14/2023 0:00,632,Cash,37,Delivered
2522,70,96,80,9/14/2023 1:00,579,Credit Card,26,Delivered
2523,183,92,24,9/14/2023 2:00,1195,UPI,41,Cancelled
2524,250,51,77,9/14/2023 3:00,492,Debit Card,51,Delivered
2525,228,49,24,9/14/2023 4:00,1213,Debit Card,38,Delivered
2526,102,9,54,9/14/2023 5:00,1346,UPI,59,Delivered
2527,75,58,26,9/14/2023 6:00,1352,UPI,20,Delivered
2528,417,45,66,9/14/2023 7:00,282,Cash,54,Delivered
2529,446,22,80,9/14/2023 8:00,500,UPI,24,Delivered
2530,216,32,38,9/14/2023 9:00,655,UPI,31,Cancelled
2531,407,69,65,9/14/2023 10:00,233,UPI,31,Delivered
2532,399,87,75,9/14/2023 11:00,1142,Debit Card,40,Delivered
2533,411,69,51,9/14/2023 12:00,979,Debit Card,38,Delivered
2534,203,42,35,9/14/2023 13:00,1010,Cash,28,Delivered
2535,192,53,43,9/14/2023 14:00,492,Credit Card,55,Delivered
2536,249,96,29,9/14/2023 15:00,1453,UPI,51,Delivered
2537,499,59,37,9/14/2023 16:00,1015,Credit Card,54,Delivered
2538,242,74,58,9/14/2023 17:00,1436,Debit Card,50,Delivered
2539,465,39,54,9/14/2023 18:00,1339,UPI,51,Delivered
2540,179,15,39,9/14/2023 19:00,442,UPI,56,Delivered
2541,437,71,42,9/14/2023 20:00,1399,UPI,51,Delivered
2542,462,29,28,9/14/2023 21:00,1343,Credit Card,56,Delivered
2543,219,3,29,9/14/2023 22:00,747,Debit Card,58,Delivered
2544,82,83,43,9/14/2023 23:00,794,Credit Card,57,Delivered
2545,92,10,3,9/15/2023 0:00,597,Cash,49,Delivered
2546,435,92,10,9/15/2023 1:00,839,UPI,51,Delivered
2547,175,29,59,9/15/2023 2:00,1151,Cash,21,Delivered
2548,239,79,14,9/15/2023 3:00,1004,Debit Card,30,Delivered
2549,260,35,76,9/15/2023 4:00,651,UPI,39,Delivered
2550,391,6,47,9/15/2023 5:00,913,Cash,56,Delivered
2551,365,12,42,9/15/2023 6:00,884,UPI,28,Delivered
2552,163,38,32,9/15/2023 7:00,1374,Debit Card,57,Cancelled
2553,48,77,32,9/15/2023 8:00,399,Debit Card,38,Delivered
2554,329,93,42,9/15/2023 9:00,750,Debit Card,59,Delivered
2555,328,19,32,9/15/2023 10:00,274,Credit Card,26,Cancelled
2556,116,67,26,9/15/2023 11:00,262,UPI,24,Delivered
2557,429,8,1,9/15/2023 12:00,1130,Credit Card,43,Delivered
2558,337,8,56,9/15/2023 13:00,1310,UPI,26,Delivered
2559,337,84,2,9/15/2023 14:00,299,Debit Card,30,Delivered
2560,369,47,30,9/15/2023 15:00,1024,Debit Card,28,Delivered
2561,225,4,71,9/15/2023 16:00,492,Cash,49,Delivered
2562,352,51,52,9/15/2023 17:00,729,UPI,22,Delivered
2563,328,85,9,9/15/2023 18:00,932,Debit Card,41,Delivered
2564,147,67,22,9/15/2023 19:00,470,Cash,59,Delivered
2565,63,45,34,9/15/2023 20:00,971,Debit Card,39,Delivered
2566,294,8,49,9/15/2023 21:00,681,UPI,51,Delivered
2567,323,87,1,9/15/2023 22:00,1462,UPI,26,Delivered
2568,443,16,73,9/15/2023 23:00,641,UPI,26,Delivered
2569,325,77,53,9/16/2023 0:00,761,Credit Card,39,Delivered
2570,13,67,40,9/16/2023 1:00,401,Credit Card,44,Delivered
2571,431,9,45,9/16/2023 2:00,1250,Cash,54,Delivered
2572,494,60,68,9/16/2023 3:00,322,UPI,43,Delivered
2573,189,78,9,9/16/2023 4:00,1024,UPI,59,Delivered
2574,287,77,22,9/16/2023 5:00,350,Credit Card,32,Delivered
2575,208,71,18,9/16/2023 6:00,366,Debit Card,58,Delivered
2576,114,15,76,9/16/2023 7:00,525,Cash,23,Delivered
2577,480,71,43,9/16/2023 8:00,160,Debit Card,31,Cancelled
2578,22,98,39,9/16/2023 9:00,1185,UPI,36,Delivered
2579,349,41,73,9/16/2023 10:00,1041,Credit Card,20,Delivered
2580,214,22,6,9/16/2023 11:00,584,Debit Card,36,Delivered
2581,171,24,48,9/16/2023 12:00,967,UPI,21,Delivered
2582,323,44,7,9/16/2023 13:00,1446,UPI,25,Delivered
2583,54,1,80,9/16/2023 14:00,1080,UPI,30,Delivered
2584,394,10,69,9/16/2023 15:00,840,UPI,37,Delivered
2585,298,80,16,9/16/2023 16:00,1305,Debit Card,59,Delivered
2586,320,72,1,9/16/2023 17:00,1004,UPI,44,Delivered
2587,126,56,37,9/16/2023 18:00,933,UPI,58,Delivered
2588,277,89,37,9/16/2023 19:00,468,UPI,47,Delivered
2589,464,50,64,9/16/2023 20:00,993,Credit Card,35,Delivered
2590,204,12,62,9/16/2023 21:00,770,UPI,31,Delivered
2591,194,89,72,9/16/2023 22:00,934,Credit Card,48,Delivered
2592,169,81,61,9/16/2023 23:00,1341,UPI,42,Cancelled
2593,152,60,33,9/17/2023 0:00,546,UPI,40,Delivered
2594,35,26,66,9/17/2023 1:00,1353,UPI,35,Returned
2595,184,78,30,9/17/2023 2:00,1231,UPI,45,Delivered
2596,286,41,20,9/17/2023 3:00,609,UPI,56,Delivered
2597,57,36,60,9/17/2023 4:00,210,UPI,41,Delivered
2598,222,23,74,9/17/2023 5:00,518,Debit Card,29,Delivered
2599,303,43,24,9/17/2023 6:00,1294,Credit Card,26,Delivered
2600,163,6,4,9/17/2023 7:00,868,UPI,28,Delivered
2601,19,69,37,9/17/2023 8:00,695,UPI,44,Delivered
2602,370,43,4,9/17/2023 9:00,1190,Cash,34,Delivered
2603,264,25,77,9/17/2023 10:00,645,Credit Card,32,Delivered
2604,282,18,77,9/17/2023 11:00,646,UPI,45,Delivered
2605,113,62,18,9/17/2023 12:00,654,Debit Card,40,Delivered
2606,488,13,66,9/17/2023 13:00,1118,Debit Card,42,Delivered
2607,327,43,48,9/17/2023 14:00,1488,Debit Card,47,Delivered
2608,30,78,33,9/17/2023 15:00,1242,UPI,57,Delivered
2609,135,28,58,9/17/2023 16:00,310,UPI,31,Delivered
2610,67,18,73,9/17/2023 17:00,867,UPI,43,Delivered
2611,65,59,28,9/17/2023 18:00,1318,Cash,32,Delivered
2612,292,60,35,9/17/2023 19:00,1142,Credit Card,59,Delivered
2613,25,63,10,9/17/2023 20:00,418,UPI,21,Delivered
2614,37,57,65,9/17/2023 21:00,848,Cash,58,Delivered
2615,1,92,42,9/17/2023 22:00,1014,Cash,31,Delivered
2616,399,51,9,9/17/2023 23:00,499,Cash,58,Delivered
2617,37,56,60,9/18/2023 0:00,259,Debit Card,33,Delivered
2618,141,27,15,9/18/2023 1:00,556,Cash,49,Delivered
2619,232,32,57,9/18/2023 2:00,799,UPI,38,Delivered
2620,136,9,69,9/18/2023 3:00,200,Debit Card,50,Delivered
2621,389,96,22,9/18/2023 4:00,1260,Debit Card,44,Cancelled
2622,188,84,64,9/18/2023 5:00,1241,UPI,23,Delivered
2623,128,92,41,9/18/2023 6:00,745,UPI,32,Delivered
2624,201,97,71,9/18/2023 7:00,1128,Cash,55,Returned
2625,127,68,56,9/18/2023 8:00,1215,UPI,56,Delivered
2626,257,46,23,9/18/2023 9:00,880,Debit Card,22,Returned
2627,164,98,25,9/18/2023 10:00,206,UPI,35,Delivered
2628,35,67,6,9/18/2023 11:00,887,UPI,45,Delivered
2629,194,26,34,9/18/2023 12:00,345,UPI,59,Delivered
2630,191,8,63,9/18/2023 13:00,1235,UPI,58,Delivered
2631,104,6,9,9/18/2023 14:00,1436,Credit Card,38,Delivered
2632,23,80,60,9/18/2023 15:00,261,Credit Card,34,Delivered
2633,265,24,49,9/18/2023 16:00,914,UPI,51,Delivered
2634,290,48,51,9/18/2023 17:00,860,UPI,40,Delivered
2635,430,94,60,9/18/2023 18:00,1351,UPI,20,Delivered
2636,462,45,70,9/18/2023 19:00,1097,UPI,25,Delivered
2637,384,13,37,9/18/2023 20:00,175,Debit Card,46,Returned
2638,260,69,31,9/18/2023 21:00,559,UPI,42,Delivered
2639,414,25,41,9/18/2023 22:00,907,UPI,50,Delivered
2640,479,20,62,9/18/2023 23:00,680,UPI,31,Delivered
2641,358,82,58,9/19/2023 0:00,1490,UPI,40,Delivered
2642,75,82,14,9/19/2023 1:00,1279,UPI,21,Delivered
2643,355,66,36,9/19/2023 2:00,898,UPI,24,Delivered
2644,72,74,36,9/19/2023 3:00,395,Debit Card,28,Delivered
2645,259,45,79,9/19/2023 4:00,1254,Cash,39,Delivered
2646,398,47,8,9/19/2023 5:00,811,Debit Card,37,Delivered
2647,188,63,26,9/19/2023 6:00,1058,UPI,41,Delivered
2648,461,76,36,9/19/2023 7:00,545,UPI,27,Delivered
2649,173,77,48,9/19/2023 8:00,671,Credit Card,53,Delivered
2650,480,55,28,9/19/2023 9:00,1075,Debit Card,28,Cancelled
2651,290,75,68,9/19/2023 10:00,413,Cash,26,Cancelled
2652,45,19,62,9/19/2023 11:00,939,UPI,49,Delivered
2653,61,35,80,9/19/2023 12:00,1447,UPI,37,Delivered
2654,83,53,76,9/19/2023 13:00,321,Credit Card,46,Returned
2655,123,26,80,9/19/2023 14:00,414,Debit Card,35,Delivered
2656,358,14,51,9/19/2023 15:00,1199,Debit Card,40,Delivered
2657,16,45,42,9/19/2023 16:00,625,Credit Card,24,Delivered
2658,66,44,29,9/19/2023 17:00,505,Cash,48,Returned
2659,424,88,10,9/19/2023 18:00,1199,Credit Card,56,Delivered
2660,145,65,39,9/19/2023 19:00,183,Cash,41,Delivered
2661,375,51,1,9/19/2023 20:00,413,Cash,33,Delivered
2662,162,43,39,9/19/2023 21:00,1311,Debit Card,38,Delivered
2663,234,86,21,9/19/2023 22:00,965,UPI,54,Delivered
2664,380,23,65,9/19/2023 23:00,1024,UPI,43,Delivered
2665,144,56,15,9/20/2023 0:00,903,Credit Card,25,Delivered
2666,358,19,4,9/20/2023 1:00,715,UPI,22,Delivered
2667,188,82,60,9/20/2023 2:00,611,Debit Card,53,Delivered
2668,322,76,61,9/20/2023 3:00,1341,UPI,21,Delivered
2669,450,55,20,9/20/2023 4:00,804,UPI,34,Delivered
2670,474,92,10,9/20/2023 5:00,230,Debit Card,56,Delivered
2671,13,92,34,9/20/2023 6:00,906,UPI,34,Delivered
2672,184,60,48,9/20/2023 7:00,1019,UPI,51,Delivered
2673,111,59,33,9/20/2023 8:00,1219,UPI,40,Delivered
2674,415,33,61,9/20/2023 9:00,748,Credit Card,36,Cancelled
2675,290,19,10,9/20/2023 10:00,956,UPI,53,Delivered
2676,295,28,54,9/20/2023 11:00,1226,Debit Card,51,Delivered
2677,451,52,65,9/20/2023 12:00,1133,UPI,42,Delivered
2678,392,49,77,9/20/2023 13:00,853,Cash,54,Delivered
2679,215,37,1,9/20/2023 14:00,625,UPI,56,Cancelled
2680,462,26,5,9/20/2023 15:00,741,UPI,56,Delivered
2681,120,99,80,9/20/2023 16:00,165,UPI,52,Delivered
2682,382,98,15,9/20/2023 17:00,636,UPI,44,Returned
2683,55,99,28,9/20/2023 18:00,855,Credit Card,56,Delivered
2684,27,40,23,9/20/2023 19:00,1314,UPI,59,Delivered
2685,118,80,17,9/20/2023 20:00,769,UPI,40,Delivered
2686,221,38,13,9/20/2023 21:00,1168,Credit Card,57,Delivered
2687,231,77,14,9/20/2023 22:00,926,UPI,59,Returned
2688,53,87,11,9/20/2023 23:00,596,UPI,53,Delivered
2689,295,54,28,9/21/2023 0:00,439,Debit Card,38,Cancelled
2690,321,22,42,9/21/2023 1:00,358,Cash,46,Returned
2691,401,16,61,9/21/2023 2:00,562,UPI,28,Delivered
2692,233,28,64,9/21/2023 3:00,826,UPI,24,Delivered
2693,158,35,31,9/21/2023 4:00,813,Cash,24,Delivered
2694,437,60,73,9/21/2023 5:00,439,UPI,44,Delivered
2695,269,45,10,9/21/2023 6:00,1441,Cash,45,Delivered
2696,21,46,8,9/21/2023 7:00,300,UPI,38,Delivered
2697,403,72,21,9/21/2023 8:00,1428,Debit Card,49,Delivered
2698,53,55,77,9/21/2023 9:00,1004,UPI,55,Cancelled
2699,275,86,59,9/21/2023 10:00,757,Cash,35,Delivered
2700,313,85,50,9/21/2023 11:00,519,UPI,26,Delivered
2701,281,26,69,9/21/2023 12:00,1400,Credit Card,37,Cancelled
2702,214,85,70,9/21/2023 13:00,854,UPI,40,Delivered
2703,31,25,30,9/21/2023 14:00,1476,UPI,50,Delivered
2704,337,65,17,9/21/2023 15:00,975,Debit Card,20,Delivered
2705,183,6,75,9/21/2023 16:00,1154,Credit Card,22,Delivered
2706,23,23,20,9/21/2023 17:00,526,Cash,50,Delivered
2707,32,64,48,9/21/2023 18:00,1122,UPI,44,Delivered
2708,446,87,73,9/21/2023 19:00,267,Debit Card,27,Delivered
2709,74,43,2,9/21/2023 20:00,1178,UPI,20,Returned
2710,10,23,37,9/21/2023 21:00,593,Cash,26,Delivered
2711,484,96,1,9/21/2023 22:00,904,Cash,26,Delivered
2712,456,30,4,9/21/2023 23:00,789,UPI,27,Delivered
2713,54,77,54,9/22/2023 0:00,273,Debit Card,38,Delivered
2714,52,18,25,9/22/2023 1:00,807,Debit Card,36,Delivered
2715,148,87,3,9/22/2023 2:00,1450,UPI,30,Cancelled
2716,160,79,9,9/22/2023 3:00,971,Credit Card,30,Delivered
2717,370,97,76,9/22/2023 4:00,813,UPI,57,Delivered
2718,14,21,74,9/22/2023 5:00,509,Debit Card,21,Delivered
2719,178,57,34,9/22/2023 6:00,772,UPI,23,Delivered
2720,412,23,43,9/22/2023 7:00,1230,UPI,47,Delivered
2721,366,91,74,9/22/2023 8:00,1424,UPI,52,Delivered
2722,500,45,22,9/22/2023 9:00,1068,Credit Card,30,Delivered
2723,53,44,70,9/22/2023 10:00,1323,Debit Card,22,Delivered
2724,408,82,2,9/22/2023 11:00,601,Cash,59,Delivered
2725,335,88,66,9/22/2023 12:00,1335,UPI,24,Delivered
2726,22,47,32,9/22/2023 13:00,269,UPI,40,Delivered
2727,30,40,16,9/22/2023 14:00,731,Debit Card,41,Returned
2728,191,51,76,9/22/2023 15:00,248,Credit Card,56,Delivered
2729,260,42,1,9/22/2023 16:00,1340,UPI,30,Delivered
2730,205,7,72,9/22/2023 17:00,663,UPI,41,Delivered
2731,59,50,48,9/22/2023 18:00,813,Credit Card,32,Delivered
2732,471,48,50,9/22/2023 19:00,550,UPI,22,Delivered
2733,264,84,13,9/22/2023 20:00,514,Debit Card,32,Delivered
2734,466,91,15,9/22/2023 21:00,1499,Credit Card,47,Delivered
2735,12,6,53,9/22/2023 22:00,730,Debit Card,30,Delivered
2736,119,91,44,9/22/2023 23:00,770,Credit Card,30,Cancelled
2737,415,9,8,9/23/2023 0:00,977,UPI,40,Delivered
2738,462,57,74,9/23/2023 1:00,396,Debit Card,40,Delivered
2739,290,31,46,9/23/2023 2:00,583,Credit Card,26,Delivered
2740,338,21,69,9/23/2023 3:00,1266,UPI,36,Cancelled
2741,248,90,19,9/23/2023 4:00,1441,Credit Card,33,Delivered
2742,354,40,38,9/23/2023 5:00,764,UPI,52,Delivered
2743,127,45,11,9/23/2023 6:00,1092,Debit Card,30,Cancelled
2744,75,77,43,9/23/2023 7:00,1112,UPI,32,Delivered
2745,361,49,20,9/23/2023 8:00,773,Debit Card,20,Delivered
2746,204,87,20,9/23/2023 9:00,470,UPI,53,Delivered
2747,49,20,21,9/23/2023 10:00,1005,UPI,28,Cancelled
2748,79,92,57,9/23/2023 11:00,211,Cash,32,Cancelled
2749,441,17,50,9/23/2023 12:00,449,Debit Card,56,Cancelled
2750,479,28,74,9/23/2023 13:00,552,UPI,49,Delivered
2751,241,41,26,9/23/2023 14:00,1104,UPI,56,Cancelled
2752,349,66,30,9/23/2023 15:00,1476,UPI,26,Delivered
2753,154,25,73,9/23/2023 16:00,402,Credit Card,33,Delivered
2754,274,58,31,9/23/2023 17:00,627,Debit Card,25,Delivered
2755,96,41,42,9/23/2023 18:00,309,Debit Card,53,Delivered
2756,214,6,68,9/23/2023 19:00,1110,Credit Card,35,Delivered
2757,294,75,61,9/23/2023 20:00,1339,Debit Card,56,Delivered
2758,209,38,61,9/23/2023 21:00,354,UPI,55,Cancelled
2759,343,6,70,9/23/2023 22:00,1440,UPI,25,Delivered
2760,88,45,78,9/23/2023 23:00,1311,Credit Card,27,Delivered
2761,306,75,68,9/24/2023 0:00,1007,Cash,43,Cancelled
2762,264,14,17,9/24/2023 1:00,909,Debit Card,22,Delivered
2763,425,66,19,9/24/2023 2:00,870,Credit Card,23,Delivered
2764,390,40,51,9/24/2023 3:00,1190,Credit Card,51,Delivered
2765,325,3,70,9/24/2023 4:00,217,Cash,20,Delivered
2766,428,99,63,9/24/2023 5:00,282,UPI,53,Delivered
2767,377,97,75,9/24/2023 6:00,1068,UPI,28,Delivered
2768,320,24,80,9/24/2023 7:00,579,Cash,31,Cancelled
2769,157,19,30,9/24/2023 8:00,457,Debit Card,29,Delivered
2770,156,18,25,9/24/2023 9:00,799,UPI,29,Delivered
2771,139,64,75,9/24/2023 10:00,1347,UPI,42,Delivered
2772,121,88,71,9/24/2023 11:00,561,UPI,25,Delivered
2773,65,35,26,9/24/2023 12:00,246,UPI,43,Delivered
2774,107,62,56,9/24/2023 13:00,1327,Cash,43,Cancelled
2775,147,1,22,9/24/2023 14:00,1415,UPI,40,Delivered
2776,137,100,19,9/24/2023 15:00,1477,Debit Card,50,Delivered
2777,411,25,31,9/24/2023 16:00,1458,UPI,49,Cancelled
2778,162,45,26,9/24/2023 17:00,1200,Credit Card,53,Delivered
2779,428,49,42,9/24/2023 18:00,1233,UPI,37,Delivered
2780,452,98,41,9/24/2023 19:00,351,Debit Card,31,Delivered
2781,100,89,23,9/24/2023 20:00,911,Credit Card,54,Delivered
2782,338,16,47,9/24/2023 21:00,1023,Credit Card,26,Delivered
2783,399,98,13,9/24/2023 22:00,730,UPI,59,Delivered
2784,307,93,66,9/24/2023 23:00,519,UPI,44,Delivered
2785,141,19,66,9/25/2023 0:00,682,UPI,25,Delivered
2786,83,23,16,9/25/2023 1:00,1325,UPI,20,Cancelled
2787,177,83,73,9/25/2023 2:00,1275,Credit Card,35,Cancelled
2788,198,25,28,9/25/2023 3:00,1048,Credit Card,23,Delivered
2789,112,16,77,9/25/2023 4:00,756,Credit Card,48,Delivered
2790,56,54,35,9/25/2023 5:00,1022,Credit Card,57,Delivered
2791,460,73,41,9/25/2023 6:00,1402,UPI,47,Delivered
2792,179,1,77,9/25/2023 7:00,1298,UPI,41,Cancelled
2793,421,42,31,9/25/2023 8:00,919,UPI,27,Cancelled
2794,401,19,32,9/25/2023 9:00,983,Debit Card,51,Cancelled
2795,186,97,54,9/25/2023 10:00,1148,Credit Card,52,Delivered
2796,471,34,72,9/25/2023 11:00,1087,UPI,32,Cancelled
2797,218,80,59,9/25/2023 12:00,385,UPI,46,Cancelled
2798,413,55,41,9/25/2023 13:00,311,Debit Card,37,Delivered
2799,417,18,66,9/25/2023 14:00,703,Debit Card,37,Delivered
2800,316,34,54,9/25/2023 15:00,937,Credit Card,32,Delivered
2801,475,89,40,9/25/2023 16:00,1241,UPI,41,Delivered
2802,217,45,28,9/25/2023 17:00,1346,UPI,33,Returned
2803,120,6,37,9/25/2023 18:00,708,Cash,30,Delivered
2804,439,21,65,9/25/2023 19:00,410,Debit Card,58,Delivered
2805,394,70,74,9/25/2023 20:00,366,UPI,41,Delivered
2806,175,96,55,9/25/2023 21:00,1297,Debit Card,55,Delivered
2807,23,48,4,9/25/2023 22:00,954,Debit Card,36,Cancelled
2808,213,39,10,9/25/2023 23:00,1335,UPI,51,Delivered
2809,405,31,47,9/26/2023 0:00,350,UPI,33,Delivered
2810,235,10,75,9/26/2023 1:00,551,UPI,48,Delivered
2811,13,30,14,9/26/2023 2:00,424,UPI,25,Delivered
2812,101,18,38,9/26/2023 3:00,355,Debit Card,23,Delivered
2813,417,60,12,9/26/2023 4:00,1213,UPI,30,Cancelled
2814,24,88,45,9/26/2023 5:00,1446,Debit Card,59,Delivered
2815,364,73,17,9/26/2023 6:00,1016,Cash,29,Delivered
2816,11,95,80,9/26/2023 7:00,242,UPI,47,Delivered
2817,273,15,35,9/26/2023 8:00,1215,UPI,30,Delivered
2818,452,4,66,9/26/2023 9:00,528,Debit Card,54,Returned
2819,431,63,75,9/26/2023 10:00,1280,Debit Card,34,Delivered
2820,281,40,41,9/26/2023 11:00,214,Debit Card,27,Delivered
2821,94,9,67,9/26/2023 12:00,514,UPI,39,Delivered
2822,201,9,29,9/26/2023 13:00,970,UPI,40,Delivered
2823,21,26,18,9/26/2023 14:00,1197,Credit Card,20,Delivered
2824,340,4,20,9/26/2023 15:00,689,Cash,48,Delivered
2825,467,81,14,9/26/2023 16:00,1235,UPI,43,Delivered
2826,211,16,34,9/26/2023 17:00,640,Cash,49,Cancelled
2827,140,15,49,9/26/2023 18:00,1446,UPI,59,Delivered
2828,293,99,54,9/26/2023 19:00,378,Cash,54,Delivered
2829,298,52,31,9/26/2023 20:00,1193,Credit Card,52,Cancelled
2830,401,69,58,9/26/2023 21:00,152,UPI,39,Returned
2831,101,5,42,9/26/2023 22:00,1060,Credit Card,35,Delivered
2832,304,20,58,9/26/2023 23:00,456,UPI,28,Delivered
2833,359,79,30,9/27/2023 0:00,581,UPI,50,Delivered
2834,28,18,25,9/27/2023 1:00,285,UPI,36,Delivered
2835,41,2,63,9/27/2023 2:00,664,UPI,50,Delivered
2836,355,93,19,9/27/2023 3:00,342,UPI,42,Delivered
2837,303,13,72,9/27/2023 4:00,1022,Debit Card,25,Delivered
2838,496,4,8,9/27/2023 5:00,1291,Credit Card,49,Delivered
2839,146,42,3,9/27/2023 6:00,815,UPI,26,Delivered
2840,256,74,67,9/27/2023 7:00,358,Debit Card,59,Delivered
2841,462,61,17,9/27/2023 8:00,1101,Credit Card,30,Delivered
2842,227,95,14,9/27/2023 9:00,1207,Cash,53,Delivered
2843,236,8,9,9/27/2023 10:00,798,Credit Card,31,Delivered
2844,361,67,62,9/27/2023 11:00,1491,UPI,46,Delivered
2845,380,63,21,9/27/2023 12:00,269,UPI,31,Delivered
2846,455,9,76,9/27/2023 13:00,776,Credit Card,32,Delivered
2847,489,94,37,9/27/2023 14:00,674,UPI,27,Delivered
2848,13,11,11,9/27/2023 15:00,918,UPI,35,Delivered
2849,210,99,20,9/27/2023 16:00,1262,UPI,48,Delivered
2850,229,42,35,9/27/2023 17:00,661,UPI,54,Delivered
2851,397,13,53,9/27/2023 18:00,196,UPI,48,Delivered
2852,100,36,47,9/27/2023 19:00,921,UPI,50,Delivered
2853,31,13,75,9/27/2023 20:00,889,UPI,32,Delivered
2854,386,12,52,9/27/2023 21:00,671,Credit Card,31,Delivered
2855,16,37,8,9/27/2023 22:00,1457,Credit Card,21,Delivered
2856,137,74,4,9/27/2023 23:00,283,UPI,52,Delivered
2857,329,73,27,9/28/2023 0:00,397,UPI,27,Delivered
2858,166,52,44,9/28/2023 1:00,1491,UPI,59,Delivered
2859,459,71,40,9/28/2023 2:00,585,UPI,51,Delivered
2860,310,2,47,9/28/2023 3:00,1349,UPI,57,Delivered
2861,440,56,44,9/28/2023 4:00,835,UPI,47,Delivered
2862,470,60,48,9/28/2023 5:00,735,Credit Card,34,Delivered
2863,481,23,52,9/28/2023 6:00,500,Credit Card,42,Delivered
2864,100,40,68,9/28/2023 7:00,292,UPI,43,Delivered
2865,109,64,11,9/28/2023 8:00,1116,UPI,32,Delivered
2866,343,85,77,9/28/2023 9:00,953,Credit Card,40,Delivered
2867,173,23,73,9/28/2023 10:00,867,Debit Card,31,Delivered
2868,237,29,4,9/28/2023 11:00,792,Debit Card,32,Delivered
2869,162,78,76,9/28/2023 12:00,650,Credit Card,58,Delivered
2870,393,90,73,9/28/2023 13:00,519,UPI,42,Delivered
2871,216,51,77,9/28/2023 14:00,1259,UPI,47,Delivered
2872,264,69,48,9/28/2023 15:00,936,Debit Card,33,Delivered
2873,263,95,26,9/28/2023 16:00,888,UPI,36,Delivered
2874,292,89,77,9/28/2023 17:00,1099,Cash,43,Delivered
2875,274,31,39,9/28/2023 18:00,1498,Credit Card,53,Delivered
2876,3,50,58,9/28/2023 19:00,671,Credit Card,41,Delivered
2877,28,20,19,9/28/2023 20:00,638,UPI,29,Returned
2878,326,55,77,9/28/2023 21:00,546,Credit Card,27,Delivered
2879,492,81,77,9/28/2023 22:00,1045,UPI,40,Delivered
2880,428,2,58,9/28/2023 23:00,504,UPI,56,Delivered
